City,Ward,Quarter,Avg_Temperature
Kolkata,126,2015_Qrt1,297.0027771
Kolkata,126,2015_Qrt2,303.2285767
Kolkata,126,2015_Qrt3,299.6035156
Kolkata,126,2015_Qrt4,297.1453552
Kolkata,126,2016_Qrt1,297.4947815
Kolkata,126,2016_Qrt2,304.2513733
Kolkata,126,2016_Qrt3,299.780426
Kolkata,126,2016_Qrt4,297.0209656
Kolkata,126,2017_Qrt1,297.5030518
Kolkata,126,2017_Qrt2,1.10E+35
Kolkata,126,2017_Qrt3,299.8157654
Kolkata,126,2017_Qrt4,296.908905
Kolkata,126,2018_Qrt1,297.270813
Kolkata,126,2018_Qrt2,302.9752808
Kolkata,126,2018_Qrt3,300.1418457
Kolkata,126,2018_Qrt4,296.8369446
Kolkata,126,2019_Qrt1,297.5036011
Kolkata,126,2019_Qrt2,304.4247131
Kolkata,126,2019_Qrt3,300.1614075
Kolkata,126,2019_Qrt4,296.9907532
Kolkata,126,2020_Qrt1,296.440094
Kolkata,126,2020_Qrt2,301.3414612
Kolkata,126,2020_Qrt3,300.1712036
Kolkata,126,2020_Qrt4,300.0960388
Kolkata,14,2011_Qrt1,296.3875122
Kolkata,14,2011_Qrt2,301.6211548
Kolkata,14,2011_Qrt3,300.269043
Kolkata,14,2011_Qrt4,295.1676636
Kolkata,14,2012_Qrt1,296.533783
Kolkata,14,2012_Qrt2,303.3552246
Kolkata,14,2012_Qrt3,301.2883301
Kolkata,14,2012_Qrt4,295.8521729
Kolkata,14,2013_Qrt1,296.7433472
Kolkata,14,2013_Qrt2,304.0684204
Kolkata,14,2013_Qrt3,301.2888794
Kolkata,14,2013_Qrt4,296.6144104
Kolkata,14,2014_Qrt1,296.8489075
Kolkata,14,2014_Qrt2,305.1942444
Kolkata,14,2014_Qrt3,301.3614197
Kolkata,14,2014_Qrt4,296.9179382
Kolkata,14,2015_Qrt1,297.7530518
Kolkata,14,2015_Qrt2,303.6208801
Kolkata,14,2015_Qrt3,301.2858582
Kolkata,14,2015_Qrt4,297.6217346
Kolkata,14,2016_Qrt1,298.3961487
Kolkata,14,2016_Qrt2,304.8502808
Kolkata,14,2016_Qrt3,301.4230957
Kolkata,14,2016_Qrt4,297.7701111
Kolkata,14,2017_Qrt1,298.4685974
Kolkata,14,2017_Qrt2,1.10E+35
Kolkata,14,2017_Qrt3,301.4537964
Kolkata,14,2017_Qrt4,297.5436707
Kolkata,14,2018_Qrt1,298.1194458
Kolkata,14,2018_Qrt2,303.4628906
Kolkata,14,2018_Qrt3,301.7527161
Kolkata,14,2018_Qrt4,297.4445496
Kolkata,14,2019_Qrt1,298.8241577
Kolkata,14,2019_Qrt2,305.6118164
Kolkata,14,2019_Qrt3,301.8483582
Kolkata,14,2019_Qrt4,297.7972717
Kolkata,14,2020_Qrt1,297.3285522
Kolkata,14,2020_Qrt2,302.635437
Kolkata,14,2020_Qrt3,301.6100464
Kolkata,14,2020_Qrt4,300.421051
Kolkata,111,2011_Qrt1,297.3988953
Kolkata,111,2011_Qrt2,301.7425842
Kolkata,111,2011_Qrt3,299.4266357
Kolkata,111,2011_Qrt4,296.7241821
Kolkata,111,2012_Qrt1,297.875824
Kolkata,111,2012_Qrt2,304.1829834
Kolkata,111,2012_Qrt3,299.5263672
Kolkata,111,2012_Qrt4,295.0407715
Kolkata,111,2013_Qrt1,296.2905579
Kolkata,111,2013_Qrt2,303.1313171
Kolkata,111,2013_Qrt3,299.8426819
Kolkata,111,2013_Qrt4,296.0760803
Kolkata,111,2014_Qrt1,296.6544495
Kolkata,111,2014_Qrt2,304.7088013
Kolkata,111,2014_Qrt3,299.6888733
Kolkata,111,2014_Qrt4,296.6586914
Kolkata,111,2015_Qrt1,297.0027771
Kolkata,111,2015_Qrt2,303.2285767
Kolkata,111,2015_Qrt3,299.6035156
Kolkata,111,2015_Qrt4,297.1453552
Kolkata,111,2016_Qrt1,297.4947815
Kolkata,111,2016_Qrt2,304.2513733
Kolkata,111,2016_Qrt3,299.780426
Kolkata,111,2016_Qrt4,297.0209656
Kolkata,111,2017_Qrt1,297.5030518
Kolkata,111,2017_Qrt2,1.10E+35
Kolkata,111,2017_Qrt3,299.8157654
Kolkata,111,2017_Qrt4,296.908905
Kolkata,111,2018_Qrt1,297.270813
Kolkata,111,2018_Qrt2,302.9752808
Kolkata,111,2018_Qrt3,300.1418457
Kolkata,111,2018_Qrt4,296.8369446
Kolkata,111,2019_Qrt1,297.5036011
Kolkata,111,2019_Qrt2,304.4247131
Kolkata,111,2019_Qrt3,300.1614075
Kolkata,111,2019_Qrt4,296.9907532
Kolkata,111,2020_Qrt1,296.440094
Kolkata,111,2020_Qrt2,301.3414612
Kolkata,111,2020_Qrt3,300.1712036
Kolkata,111,2020_Qrt4,300.0960388
Kolkata,130,2011_Qrt1,297.3988953
Kolkata,130,2011_Qrt2,301.7425842
Kolkata,130,2011_Qrt3,300.269043
Kolkata,130,2011_Qrt4,296.7241821
Kolkata,130,2012_Qrt1,297.875824
Kolkata,130,2012_Qrt2,304.1829834
Kolkata,130,2012_Qrt3,301.2883301
Kolkata,130,2012_Qrt4,295.8521729
Kolkata,130,2013_Qrt1,296.7433472
Kolkata,130,2013_Qrt2,304.0684204
Kolkata,130,2013_Qrt3,301.2888794
Kolkata,130,2013_Qrt4,296.6144104
Kolkata,130,2014_Qrt1,296.8489075
Kolkata,130,2014_Qrt2,305.1942444
Kolkata,130,2014_Qrt3,301.3614197
Kolkata,130,2014_Qrt4,296.9179382
Kolkata,130,2015_Qrt1,297.7530518
Kolkata,130,2015_Qrt2,303.6208801
Kolkata,130,2015_Qrt3,301.2858582
Kolkata,130,2015_Qrt4,297.6217346
Kolkata,130,2016_Qrt1,298.3961487
Kolkata,130,2016_Qrt2,304.8502808
Kolkata,130,2016_Qrt3,301.4230957
Kolkata,130,2016_Qrt4,297.7701111
Kolkata,130,2017_Qrt1,298.4685974
Kolkata,130,2017_Qrt2,1.10E+35
Kolkata,130,2017_Qrt3,301.4537964
Kolkata,130,2017_Qrt4,297.5436707
Kolkata,130,2018_Qrt1,298.1194458
Kolkata,130,2018_Qrt2,303.4628906
Kolkata,130,2018_Qrt3,301.7527161
Kolkata,130,2018_Qrt4,297.4445496
Kolkata,130,2019_Qrt1,298.8241577
Kolkata,130,2019_Qrt2,305.6118164
Kolkata,130,2019_Qrt3,301.8483582
Kolkata,130,2019_Qrt4,297.7972717
Kolkata,130,2020_Qrt1,297.3285522
Kolkata,130,2020_Qrt2,302.635437
Kolkata,130,2020_Qrt3,301.6100464
Kolkata,130,2020_Qrt4,300.421051
Kolkata,19,2011_Qrt1,296.3875122
Kolkata,19,2011_Qrt2,301.6211548
Kolkata,19,2011_Qrt3,300.269043
Kolkata,19,2011_Qrt4,295.1676636
Kolkata,19,2012_Qrt1,296.533783
Kolkata,19,2012_Qrt2,303.3552246
Kolkata,19,2012_Qrt3,301.2883301
Kolkata,19,2012_Qrt4,295.8521729
Kolkata,19,2013_Qrt1,296.7433472
Kolkata,19,2013_Qrt2,304.0684204
Kolkata,19,2013_Qrt3,301.2888794
Kolkata,19,2013_Qrt4,296.6144104
Kolkata,19,2014_Qrt1,296.8489075
Kolkata,19,2014_Qrt2,305.1942444
Kolkata,19,2014_Qrt3,301.3614197
Kolkata,19,2014_Qrt4,296.9179382
Kolkata,19,2015_Qrt1,297.7530518
Kolkata,19,2015_Qrt2,303.6208801
Kolkata,19,2015_Qrt3,301.2858582
Kolkata,19,2015_Qrt4,297.6217346
Kolkata,19,2016_Qrt1,298.3961487
Kolkata,19,2016_Qrt2,304.8502808
Kolkata,19,2016_Qrt3,301.4230957
Kolkata,19,2016_Qrt4,297.7701111
Kolkata,19,2017_Qrt1,298.4685974
Kolkata,19,2017_Qrt2,1.10E+35
Kolkata,19,2017_Qrt3,301.4537964
Kolkata,19,2017_Qrt4,297.5436707
Kolkata,19,2018_Qrt1,298.1194458
Kolkata,19,2018_Qrt2,303.4628906
Kolkata,19,2018_Qrt3,301.7527161
Kolkata,19,2018_Qrt4,297.4445496
Kolkata,19,2019_Qrt1,298.8241577
Kolkata,19,2019_Qrt2,305.6118164
Kolkata,19,2019_Qrt3,301.8483582
Kolkata,19,2019_Qrt4,297.7972717
Kolkata,19,2020_Qrt1,297.3285522
Kolkata,19,2020_Qrt2,302.635437
Kolkata,19,2020_Qrt3,301.6100464
Kolkata,19,2020_Qrt4,300.421051
Kolkata,78,2011_Qrt1,296.3875122
Kolkata,78,2011_Qrt2,301.6211548
Kolkata,78,2011_Qrt3,300.269043
Kolkata,78,2011_Qrt4,295.1676636
Kolkata,78,2012_Qrt1,296.533783
Kolkata,78,2012_Qrt2,303.3552246
Kolkata,78,2012_Qrt3,301.2883301
Kolkata,78,2012_Qrt4,295.8521729
Kolkata,78,2013_Qrt1,296.7433472
Kolkata,78,2013_Qrt2,304.0684204
Kolkata,78,2013_Qrt3,301.2888794
Kolkata,78,2013_Qrt4,296.6144104
Kolkata,78,2014_Qrt1,296.8489075
Kolkata,78,2014_Qrt2,305.1942444
Kolkata,78,2014_Qrt3,301.3614197
Kolkata,78,2014_Qrt4,296.9179382
Kolkata,78,2015_Qrt1,297.7530518
Kolkata,78,2015_Qrt2,303.6208801
Kolkata,78,2015_Qrt3,301.2858582
Kolkata,78,2015_Qrt4,297.6217346
Kolkata,78,2016_Qrt1,298.3961487
Kolkata,78,2016_Qrt2,304.8502808
Kolkata,78,2016_Qrt3,301.4230957
Kolkata,78,2016_Qrt4,297.7701111
Kolkata,78,2017_Qrt1,298.4685974
Kolkata,78,2017_Qrt2,1.10E+35
Kolkata,78,2017_Qrt3,301.4537964
Kolkata,78,2017_Qrt4,297.5436707
Kolkata,78,2018_Qrt1,298.1194458
Kolkata,78,2018_Qrt2,303.4628906
Kolkata,78,2018_Qrt3,301.7527161
Kolkata,78,2018_Qrt4,297.4445496
Kolkata,78,2019_Qrt1,298.8241577
Kolkata,78,2019_Qrt2,305.6118164
Kolkata,78,2019_Qrt3,301.8483582
Kolkata,78,2019_Qrt4,297.7972717
Kolkata,78,2020_Qrt1,297.3285522
Kolkata,78,2020_Qrt2,302.635437
Kolkata,78,2020_Qrt3,301.6100464
Kolkata,78,2020_Qrt4,300.421051
Kolkata,27,2011_Qrt1,296.3875122
Kolkata,27,2011_Qrt2,301.6211548
Kolkata,27,2011_Qrt3,300.269043
Kolkata,27,2011_Qrt4,295.1676636
Kolkata,27,2012_Qrt1,296.533783
Kolkata,27,2012_Qrt2,303.3552246
Kolkata,27,2012_Qrt3,301.2883301
Kolkata,27,2012_Qrt4,295.8521729
Kolkata,27,2013_Qrt1,296.7433472
Kolkata,27,2013_Qrt2,304.0684204
Kolkata,27,2013_Qrt3,301.2888794
Kolkata,27,2013_Qrt4,296.6144104
Kolkata,27,2014_Qrt1,296.8489075
Kolkata,27,2014_Qrt2,305.1942444
Kolkata,27,2014_Qrt3,301.3614197
Kolkata,27,2014_Qrt4,296.9179382
Kolkata,27,2015_Qrt1,297.7530518
Kolkata,27,2015_Qrt2,303.6208801
Kolkata,27,2015_Qrt3,301.2858582
Kolkata,27,2015_Qrt4,297.6217346
Kolkata,27,2016_Qrt1,298.3961487
Kolkata,27,2016_Qrt2,304.8502808
Kolkata,27,2016_Qrt3,301.4230957
Kolkata,27,2016_Qrt4,297.7701111
Kolkata,27,2017_Qrt1,298.4685974
Kolkata,27,2017_Qrt2,1.10E+35
Kolkata,27,2017_Qrt3,301.4537964
Kolkata,27,2017_Qrt4,297.5436707
Kolkata,27,2018_Qrt1,298.1194458
Kolkata,27,2018_Qrt2,303.4628906
Kolkata,27,2018_Qrt3,301.7527161
Kolkata,27,2018_Qrt4,297.4445496
Kolkata,27,2019_Qrt1,298.8241577
Kolkata,27,2019_Qrt2,305.6118164
Kolkata,27,2019_Qrt3,301.8483582
Kolkata,27,2019_Qrt4,297.7972717
Kolkata,27,2020_Qrt1,297.3285522
Kolkata,27,2020_Qrt2,302.635437
Kolkata,27,2020_Qrt3,301.6100464
Kolkata,27,2020_Qrt4,300.421051
Kolkata,98,2011_Qrt1,297.3988953
Kolkata,98,2011_Qrt2,301.7425842
Kolkata,98,2011_Qrt3,299.4266357
Kolkata,98,2011_Qrt4,296.7241821
Kolkata,98,2012_Qrt1,297.875824
Kolkata,98,2012_Qrt2,304.1829834
Kolkata,98,2012_Qrt3,299.5263672
Kolkata,98,2012_Qrt4,295.0407715
Kolkata,98,2013_Qrt1,296.2905579
Kolkata,98,2013_Qrt2,303.1313171
Kolkata,98,2013_Qrt3,299.8426819
Kolkata,98,2013_Qrt4,296.0760803
Kolkata,98,2014_Qrt1,296.6544495
Kolkata,98,2014_Qrt2,304.7088013
Kolkata,98,2014_Qrt3,299.6888733
Kolkata,98,2014_Qrt4,296.6586914
Kolkata,98,2015_Qrt1,297.0027771
Kolkata,98,2015_Qrt2,303.2285767
Kolkata,98,2015_Qrt3,299.6035156
Kolkata,98,2015_Qrt4,297.1453552
Kolkata,98,2016_Qrt1,297.4947815
Kolkata,98,2016_Qrt2,304.2513733
Kolkata,98,2016_Qrt3,299.780426
Kolkata,98,2016_Qrt4,297.0209656
Kolkata,98,2017_Qrt1,297.5030518
Kolkata,98,2017_Qrt2,1.10E+35
Kolkata,98,2017_Qrt3,299.8157654
Kolkata,98,2017_Qrt4,296.908905
Kolkata,98,2018_Qrt1,297.270813
Kolkata,98,2018_Qrt2,302.9752808
Kolkata,98,2018_Qrt3,300.1418457
Kolkata,98,2018_Qrt4,296.8369446
Kolkata,98,2019_Qrt1,297.5036011
Kolkata,98,2019_Qrt2,304.4247131
Kolkata,98,2019_Qrt3,300.1614075
Kolkata,98,2019_Qrt4,296.9907532
Kolkata,98,2020_Qrt1,296.440094
Kolkata,98,2020_Qrt2,301.3414612
Kolkata,98,2020_Qrt3,300.1712036
Kolkata,98,2020_Qrt4,300.0960388
Kolkata,6,2011_Qrt1,296.3875122
Kolkata,6,2011_Qrt2,301.6211548
Kolkata,6,2011_Qrt3,300.269043
Kolkata,6,2011_Qrt4,295.1676636
Kolkata,6,2012_Qrt1,296.533783
Kolkata,6,2012_Qrt2,303.3552246
Kolkata,6,2012_Qrt3,301.2883301
Kolkata,6,2012_Qrt4,295.8521729
Kolkata,6,2013_Qrt1,296.7433472
Kolkata,6,2013_Qrt2,304.0684204
Kolkata,6,2013_Qrt3,301.2888794
Kolkata,6,2013_Qrt4,296.6144104
Kolkata,6,2014_Qrt1,296.8489075
Kolkata,6,2014_Qrt2,305.1942444
Kolkata,6,2014_Qrt3,301.3614197
Kolkata,6,2014_Qrt4,296.9179382
Kolkata,6,2015_Qrt1,297.7530518
Kolkata,6,2015_Qrt2,303.6208801
Kolkata,6,2015_Qrt3,301.2858582
Kolkata,6,2015_Qrt4,297.6217346
Kolkata,6,2016_Qrt1,298.3961487
Kolkata,6,2016_Qrt2,304.8502808
Kolkata,6,2016_Qrt3,301.4230957
Kolkata,6,2016_Qrt4,297.7701111
Kolkata,6,2017_Qrt1,298.4685974
Kolkata,6,2017_Qrt2,1.10E+35
Kolkata,6,2017_Qrt3,301.4537964
Kolkata,6,2017_Qrt4,297.5436707
Kolkata,6,2018_Qrt1,298.1194458
Kolkata,6,2018_Qrt2,303.4628906
Kolkata,6,2018_Qrt3,301.7527161
Kolkata,6,2018_Qrt4,297.4445496
Kolkata,6,2019_Qrt1,298.8241577
Kolkata,6,2019_Qrt2,305.6118164
Kolkata,6,2019_Qrt3,301.8483582
Kolkata,6,2019_Qrt4,297.7972717
Kolkata,6,2020_Qrt1,297.3285522
Kolkata,6,2020_Qrt2,302.635437
Kolkata,6,2020_Qrt3,301.6100464
Kolkata,6,2020_Qrt4,300.421051
Kolkata,2,2011_Qrt1,296.3875122
Kolkata,2,2011_Qrt2,301.6211548
Kolkata,2,2011_Qrt3,300.269043
Kolkata,2,2011_Qrt4,295.1676636
Kolkata,2,2012_Qrt1,296.533783
Kolkata,2,2012_Qrt2,303.3552246
Kolkata,2,2012_Qrt3,301.2883301
Kolkata,2,2012_Qrt4,295.8521729
Kolkata,2,2013_Qrt1,296.7433472
Kolkata,2,2013_Qrt2,304.0684204
Kolkata,2,2013_Qrt3,301.2888794
Kolkata,2,2013_Qrt4,296.6144104
Kolkata,2,2014_Qrt1,296.8489075
Kolkata,2,2014_Qrt2,305.1942444
Kolkata,2,2014_Qrt3,301.3614197
Kolkata,2,2014_Qrt4,296.9179382
Kolkata,2,2015_Qrt1,297.7530518
Kolkata,2,2015_Qrt2,303.6208801
Kolkata,2,2015_Qrt3,301.2858582
Kolkata,2,2015_Qrt4,297.6217346
Kolkata,2,2016_Qrt1,298.3961487
Kolkata,2,2016_Qrt2,304.8502808
Kolkata,2,2016_Qrt3,301.4230957
Kolkata,2,2016_Qrt4,297.7701111
Kolkata,2,2017_Qrt1,298.4685974
Kolkata,2,2017_Qrt2,1.10E+35
Kolkata,2,2017_Qrt3,301.4537964
Kolkata,2,2017_Qrt4,297.5436707
Kolkata,2,2018_Qrt1,298.1194458
Kolkata,2,2018_Qrt2,303.4628906
Kolkata,2,2018_Qrt3,301.7527161
Kolkata,2,2018_Qrt4,297.4445496
Kolkata,2,2019_Qrt1,298.8241577
Kolkata,2,2019_Qrt2,305.6118164
Kolkata,2,2019_Qrt3,301.8483582
Kolkata,2,2019_Qrt4,297.7972717
Kolkata,2,2020_Qrt1,297.3285522
Kolkata,2,2020_Qrt2,302.635437
Kolkata,2,2020_Qrt3,301.6100464
Kolkata,2,2020_Qrt4,300.421051
Kolkata,59,2011_Qrt1,296.3875122
Kolkata,59,2011_Qrt2,301.6211548
Kolkata,59,2011_Qrt3,300.269043
Kolkata,59,2011_Qrt4,295.1676636
Kolkata,59,2012_Qrt1,296.533783
Kolkata,59,2012_Qrt2,303.3552246
Kolkata,59,2012_Qrt3,301.2883301
Kolkata,59,2012_Qrt4,295.8521729
Kolkata,59,2013_Qrt1,296.7433472
Kolkata,59,2013_Qrt2,304.0684204
Kolkata,59,2013_Qrt3,301.2888794
Kolkata,59,2013_Qrt4,296.6144104
Kolkata,59,2014_Qrt1,296.8489075
Kolkata,59,2014_Qrt2,305.1942444
Kolkata,59,2014_Qrt3,301.3614197
Kolkata,59,2014_Qrt4,296.9179382
Kolkata,59,2015_Qrt1,297.7530518
Kolkata,59,2015_Qrt2,303.6208801
Kolkata,59,2015_Qrt3,301.2858582
Kolkata,59,2015_Qrt4,297.6217346
Kolkata,59,2016_Qrt1,298.3961487
Kolkata,59,2016_Qrt2,304.8502808
Kolkata,59,2016_Qrt3,301.4230957
Kolkata,59,2016_Qrt4,297.7701111
Kolkata,59,2017_Qrt1,298.4685974
Kolkata,59,2017_Qrt2,1.10E+35
Kolkata,59,2017_Qrt3,301.4537964
Kolkata,59,2017_Qrt4,297.5436707
Kolkata,59,2018_Qrt1,298.1194458
Kolkata,59,2018_Qrt2,303.4628906
Kolkata,59,2018_Qrt3,301.7527161
Kolkata,59,2018_Qrt4,297.4445496
Kolkata,59,2019_Qrt1,298.8241577
Kolkata,59,2019_Qrt2,305.6118164
Kolkata,59,2019_Qrt3,301.8483582
Kolkata,59,2019_Qrt4,297.7972717
Kolkata,59,2020_Qrt1,297.3285522
Kolkata,59,2020_Qrt2,302.635437
Kolkata,59,2020_Qrt3,301.6100464
Kolkata,59,2020_Qrt4,300.421051
Kolkata,131,2011_Qrt1,296.3875122
Kolkata,131,2011_Qrt2,301.6211548
Kolkata,131,2011_Qrt3,300.269043
Kolkata,131,2011_Qrt4,295.1676636
Kolkata,131,2012_Qrt1,296.533783
Kolkata,131,2012_Qrt2,303.3552246
Kolkata,131,2012_Qrt3,301.2883301
Kolkata,131,2012_Qrt4,295.8521729
Kolkata,131,2013_Qrt1,296.7433472
Kolkata,131,2013_Qrt2,304.0684204
Kolkata,131,2013_Qrt3,301.2888794
Kolkata,131,2013_Qrt4,296.6144104
Kolkata,131,2014_Qrt1,296.8489075
Kolkata,131,2014_Qrt2,305.1942444
Kolkata,131,2014_Qrt3,301.3614197
Kolkata,131,2014_Qrt4,296.9179382
Kolkata,131,2015_Qrt1,297.7530518
Kolkata,131,2015_Qrt2,303.6208801
Kolkata,131,2015_Qrt3,301.2858582
Kolkata,131,2015_Qrt4,297.6217346
Kolkata,131,2016_Qrt1,298.3961487
Kolkata,131,2016_Qrt2,304.8502808
Kolkata,131,2016_Qrt3,301.4230957
Kolkata,131,2016_Qrt4,297.7701111
Kolkata,131,2017_Qrt1,298.4685974
Kolkata,131,2017_Qrt2,1.10E+35
Kolkata,131,2017_Qrt3,301.4537964
Kolkata,131,2017_Qrt4,297.5436707
Kolkata,131,2018_Qrt1,298.1194458
Kolkata,131,2018_Qrt2,303.4628906
Kolkata,131,2018_Qrt3,301.7527161
Kolkata,131,2018_Qrt4,297.4445496
Kolkata,131,2019_Qrt1,298.8241577
Kolkata,131,2019_Qrt2,305.6118164
Kolkata,131,2019_Qrt3,301.8483582
Kolkata,131,2019_Qrt4,297.7972717
Kolkata,131,2020_Qrt1,297.3285522
Kolkata,131,2020_Qrt2,302.635437
Kolkata,131,2020_Qrt3,301.6100464
Kolkata,131,2020_Qrt4,300.421051
Kolkata,42,2011_Qrt1,296.3875122
Kolkata,42,2011_Qrt2,301.6211548
Kolkata,42,2011_Qrt3,300.269043
Kolkata,42,2011_Qrt4,295.1676636
Kolkata,42,2012_Qrt1,296.533783
Kolkata,42,2012_Qrt2,303.3552246
Kolkata,42,2012_Qrt3,301.2883301
Kolkata,42,2012_Qrt4,295.8521729
Kolkata,42,2013_Qrt1,296.7433472
Kolkata,42,2013_Qrt2,304.0684204
Kolkata,42,2013_Qrt3,301.2888794
Kolkata,42,2013_Qrt4,296.6144104
Kolkata,42,2014_Qrt1,296.8489075
Kolkata,42,2014_Qrt2,305.1942444
Kolkata,42,2014_Qrt3,301.3614197
Kolkata,42,2014_Qrt4,296.9179382
Kolkata,42,2015_Qrt1,297.7530518
Kolkata,42,2015_Qrt2,303.6208801
Kolkata,42,2015_Qrt3,301.2858582
Kolkata,42,2015_Qrt4,297.6217346
Kolkata,42,2016_Qrt1,298.3961487
Kolkata,42,2016_Qrt2,304.8502808
Kolkata,42,2016_Qrt3,301.4230957
Kolkata,42,2016_Qrt4,297.7701111
Kolkata,42,2017_Qrt1,298.4685974
Kolkata,42,2017_Qrt2,1.10E+35
Kolkata,42,2017_Qrt3,301.4537964
Kolkata,42,2017_Qrt4,297.5436707
Kolkata,42,2018_Qrt1,298.1194458
Kolkata,42,2018_Qrt2,303.4628906
Kolkata,42,2018_Qrt3,301.7527161
Kolkata,42,2018_Qrt4,297.4445496
Kolkata,42,2019_Qrt1,298.8241577
Kolkata,42,2019_Qrt2,305.6118164
Kolkata,42,2019_Qrt3,301.8483582
Kolkata,42,2019_Qrt4,297.7972717
Kolkata,42,2020_Qrt1,297.3285522
Kolkata,42,2020_Qrt2,302.635437
Kolkata,42,2020_Qrt3,301.6100464
Kolkata,42,2020_Qrt4,300.421051
Kolkata,129,2011_Qrt1,297.3988953
Kolkata,129,2011_Qrt2,301.7425842
Kolkata,129,2011_Qrt3,300.269043
Kolkata,129,2011_Qrt4,296.7241821
Kolkata,129,2012_Qrt1,297.875824
Kolkata,129,2012_Qrt2,304.1829834
Kolkata,129,2012_Qrt3,301.2883301
Kolkata,129,2012_Qrt4,295.8521729
Kolkata,129,2013_Qrt1,296.7433472
Kolkata,129,2013_Qrt2,304.0684204
Kolkata,129,2013_Qrt3,301.2888794
Kolkata,129,2013_Qrt4,296.6144104
Kolkata,129,2014_Qrt1,296.8489075
Kolkata,129,2014_Qrt2,305.1942444
Kolkata,129,2014_Qrt3,301.3614197
Kolkata,129,2014_Qrt4,296.9179382
Kolkata,129,2015_Qrt1,297.7530518
Kolkata,129,2015_Qrt2,303.6208801
Kolkata,129,2015_Qrt3,301.2858582
Kolkata,129,2015_Qrt4,297.6217346
Kolkata,129,2016_Qrt1,298.3961487
Kolkata,129,2016_Qrt2,304.8502808
Kolkata,129,2016_Qrt3,301.4230957
Kolkata,129,2016_Qrt4,297.7701111
Kolkata,129,2017_Qrt1,298.4685974
Kolkata,129,2017_Qrt2,1.10E+35
Kolkata,129,2017_Qrt3,301.4537964
Kolkata,129,2017_Qrt4,297.5436707
Kolkata,129,2018_Qrt1,298.1194458
Kolkata,129,2018_Qrt2,303.4628906
Kolkata,129,2018_Qrt3,301.7527161
Kolkata,129,2018_Qrt4,297.4445496
Kolkata,129,2019_Qrt1,298.8241577
Kolkata,129,2019_Qrt2,305.6118164
Kolkata,129,2019_Qrt3,301.8483582
Kolkata,129,2019_Qrt4,297.7972717
Kolkata,129,2020_Qrt1,297.3285522
Kolkata,129,2020_Qrt2,302.635437
Kolkata,129,2020_Qrt3,301.6100464
Kolkata,129,2020_Qrt4,300.421051
Kolkata,51,2011_Qrt1,296.3875122
Kolkata,51,2011_Qrt2,301.6211548
Kolkata,51,2011_Qrt3,300.269043
Kolkata,51,2011_Qrt4,295.1676636
Kolkata,51,2012_Qrt1,296.533783
Kolkata,51,2012_Qrt2,303.3552246
Kolkata,51,2012_Qrt3,301.2883301
Kolkata,51,2012_Qrt4,295.8521729
Kolkata,51,2013_Qrt1,296.7433472
Kolkata,51,2013_Qrt2,304.0684204
Kolkata,51,2013_Qrt3,301.2888794
Kolkata,51,2013_Qrt4,296.6144104
Kolkata,51,2014_Qrt1,296.8489075
Kolkata,51,2014_Qrt2,305.1942444
Kolkata,51,2014_Qrt3,301.3614197
Kolkata,51,2014_Qrt4,296.9179382
Kolkata,51,2015_Qrt1,297.7530518
Kolkata,51,2015_Qrt2,303.6208801
Kolkata,51,2015_Qrt3,301.2858582
Kolkata,51,2015_Qrt4,297.6217346
Kolkata,51,2016_Qrt1,298.3961487
Kolkata,51,2016_Qrt2,304.8502808
Kolkata,51,2016_Qrt3,301.4230957
Kolkata,51,2016_Qrt4,297.7701111
Kolkata,51,2017_Qrt1,298.4685974
Kolkata,51,2017_Qrt2,1.10E+35
Kolkata,51,2017_Qrt3,301.4537964
Kolkata,51,2017_Qrt4,297.5436707
Kolkata,51,2018_Qrt1,298.1194458
Kolkata,51,2018_Qrt2,303.4628906
Kolkata,51,2018_Qrt3,301.7527161
Kolkata,51,2018_Qrt4,297.4445496
Kolkata,51,2019_Qrt1,298.8241577
Kolkata,51,2019_Qrt2,305.6118164
Kolkata,51,2019_Qrt3,301.8483582
Kolkata,51,2019_Qrt4,297.7972717
Kolkata,51,2020_Qrt1,297.3285522
Kolkata,51,2020_Qrt2,302.635437
Kolkata,51,2020_Qrt3,301.6100464
Kolkata,51,2020_Qrt4,300.421051
Kolkata,120,2011_Qrt1,297.3988953
Kolkata,120,2011_Qrt2,301.7425842
Kolkata,120,2011_Qrt3,300.269043
Kolkata,120,2011_Qrt4,296.7241821
Kolkata,120,2012_Qrt1,297.875824
Kolkata,120,2012_Qrt2,304.1829834
Kolkata,120,2012_Qrt3,301.2883301
Kolkata,120,2012_Qrt4,295.8521729
Kolkata,120,2013_Qrt1,296.7433472
Kolkata,120,2013_Qrt2,304.0684204
Kolkata,120,2013_Qrt3,301.2888794
Kolkata,120,2013_Qrt4,296.6144104
Kolkata,120,2014_Qrt1,296.8489075
Kolkata,120,2014_Qrt2,305.1942444
Kolkata,120,2014_Qrt3,301.3614197
Kolkata,120,2014_Qrt4,296.9179382
Kolkata,120,2015_Qrt1,297.7530518
Kolkata,120,2015_Qrt2,303.6208801
Kolkata,120,2015_Qrt3,301.2858582
Kolkata,120,2015_Qrt4,297.6217346
Kolkata,120,2016_Qrt1,298.3961487
Kolkata,120,2016_Qrt2,304.8502808
Kolkata,120,2016_Qrt3,301.4230957
Kolkata,120,2016_Qrt4,297.7701111
Kolkata,120,2017_Qrt1,298.4685974
